品牌,车型,上牌时间,行驶里程,颜色,城市,车况,是否营运,成交价格,成交时间
别克,2014款 英朗 XT 1.6L 自动 时尚版,2015年11月1日,12.4,蓝色,临沂,65D,非营运,0.84,9月8日
别克,2015款 英朗 15N 自动 精英型,2015年11月1日,11.1,白色,武汉,65B,非营运,1.64,8月27日
别克,2015款 英朗 15N 手动 进取型,2015年11月1日,14.5,白色,保定,65D,非营运,1.33,9月8日
别克,2015款 英朗 15N 自动 进取型,2015年10月1日,8.2,白色,扬州,65B,非营运,1.63,11月23日
别克,2015款 英朗 15N 自动 豪华型,2015年10月1日,7.8,棕色,天津,65B,非营运,1.01,8月3日
别克,2015款 英朗 15N 自动 精英型,2015年10月1日,8.3,红色,北京,35B,非营运,1.33,8月5日
别克,2014款 英朗 XT 1.6L 自动时尚版,2015年10月1日,10.2,白色,郑州,65D,非营运,1.57,8月15日
别克,2015款 英朗 15N 自动 豪华型,2015年10月1日,7.2,白色,抚州,65C,非营运,1.64,9月21日
别克,2015款 英朗 15N 自动 进取型,2015年10月1日,6.4,白色,青岛,65B,非营运,1.8,11月26日
别克,2015款 英朗 15N 自动 进取型,2015年9月1日,24.4,红色,合肥,65B,非营运,1.1,8月5日
别克,2015款 英朗 15N 自动 精英型,2015年9月1日,19.6,棕色,安庆,65B,非营运,0.83,7月22日
别克,2015款 英朗 15N 自动 精英型,2015年9月1日,19.6,棕色,安庆,65B,非营运,1.1,10月10日
别克,2015款 英朗 15N 手动 进取型,2015年9月1日,11.8,白色,周口,65D,非营运,1.28,9月28日
别克,2015款 英朗 15N 自动 精英型,2015年8月1日,15.8,白色,衡水,65B,非营运,1.14,7月21日
别克,2015款 英朗 15N 自动 豪华型,2015年7月1日,15.5,黑色,邯郸,50D,非营运,1.97,8月15日
别克,2014款 英朗 XT 1.6L 自动 时尚版,2015年6月1日,6.5,蓝色,攀枝花,65B,非营运,1.3,11月1日
别克,2015款 英朗 15N 手动 豪华型,2015年4月1日,8.9,白色,西安,65B,非营运,1.0,8月14日
别克,2013款 英朗 GT 1.8L 自动时尚版,2015年4月1日,8.4,黑色,石家庄,65B,非营运,1.4,7月23日
别克,2013款 英朗 GT 1.8L 自动时尚版,2015年4月1日,8.4,黑色,石家庄,65B,非营运,0.94,7月16日
别克,2015款 英朗 15N 自动 豪华型,2015年3月1日,19.1,白色,郑州,65D,非营运,1.09,7月15日
别克,2013款 英朗 GT 1.6L 自动时尚版,2015年3月1日,13.5,黄色,巴中,65B,非营运,1.4,8月24日
别克,2013款 英朗 GT 1.6L 手动进取版,2015年1月1日,8.2,黄色,杭州,65D,非营运,0.95,12月8日
别克,2014款 英朗 XT 1.6L 自动时尚版,2014年12月1日,10.2,白色,郑州,65B,非营运,0.72,12月19日
别克,2014款 英朗 XT 1.6L 自动时尚版,2014年12月1日,9.3,白色,邢台,50B,非营运,1.43,7月27日
别克,2013款 英朗 GT 1.6L 自动时尚版,2014年12月1日,15.4,黄色,长沙,65B,非营运,1.6,9月22日
别克,2013款 英朗 GT 1.6L 自动时尚版,2014年12月1日,9.2,白色,长沙,65B,非营运,0.94,9月7日
别克,2013款 英朗 GT 1.6L 自动时尚版,2014年12月1日,11.1,红色,济南,65B,非营运,1.17,10月12日
别克,2013款 英朗 GT 1.6L 自动时尚版,2014年11月1日,20.1,白色,长沙,50C,非营运,0.91,8月11日
别克,2013款 英朗 GT 1.6L 手动进取版,2014年10月1日,11.7,白色,保定,65B,非营运,0.6,8月8日
别克,2014款 英朗 XT 1.6L 自动时尚版,2014年7月1日,6.4,白色,邢台,65B,非营运,0.81,10月10日
别克,2014款 英朗 XT 1.6L 自动时尚版,2014年7月1日,8.2,红色,长沙,65B,非营运,1.5,9月5日
别克,2013款 英朗 GT 1.6L 自动时尚版,2014年6月1日,19.3,红色,金华,65B,非营运,0.62,8月26日
别克,2013款 英朗 GT 1.6L 自动时尚版,2014年5月1日,15.8,黑色,郑州,65D,非营运,0.51,10月14日
别克,2013款 英朗 GT 1.6L 自动时尚版,2014年4月1日,5.5,白色,郑州,65B,非营运,0.92,8月18日
别克,2014款 英朗 XT 1.6L 自动时尚版,2014年4月1日,12.1,白色,济宁,65D,非营运,0.75,7月16日
别克,2013款 英朗 GT 1.6L 自动时尚版,2014年1月1日,18.9,黑色,杭州,50B,非营运,0.85,11月4日
别克,2013款 英朗 GT 1.6L 手动进取版,2014年1月1日,28.3,黑色,北京,35D,非营运,0.56,8月25日
别克,2013款 英朗 GT 1.6L 手动进取版,2014年1月1日,12.2,白色,长沙,65D,非营运,0.67,11月8日
别克,2013款 英朗 GT 1.6L 自动时尚版,2013年11月1日,7.0,白色,西安,65B,非营运,0.43,7月13日
别克,2013款 英朗 GT 1.6L 自动舒适版,2013年11月1日,8.3,白色,北京,65B,非营运,1.2,8月6日
别克,2013款 英朗 XT 1.6L 手动进取版,2013年8月1日,14.9,白色,济南,65B,非营运,1.31,10月16日
别克,2012款 英朗 GT 1.6L 自动时尚版,2013年5月1日,13.9,红色,北京,35D,非营运,0.8,10月19日
别克,2012款 英朗 GT 1.6L 自动时尚版,2013年5月1日,12.2,白色,济南,50B,非营运,0.93,10月25日
别克,2013款 英朗 XT 1.6L 自动时尚版,2013年5月1日,4.8,白色,北京,50B,非营运,0.67,8月23日
别克,2013款 英朗 GT 1.6L 自动舒适版,2013年5月1日,6.5,黑色,洛阳,65C,非营运,1.23,7月15日
别克,2013款 英朗 XT 1.6L 自动时尚版,2013年5月1日,11.2,红色,北京,50B,非营运,0.95,11月2日
别克,2013款 英朗 GT 1.6L 自动时尚版,2013年5月1日,15.4,白色,天津,65B,非营运,1.28,11月10日
别克,2012款 英朗 GT 1.6L 自动时尚版,2013年3月1日,15.7,黑色,郑州,65C,非营运,1.19,11月13日
别克,2013款 英朗 GT 1.6L 自动时尚版,2013年3月1日,9.4,灰色,北京,50D,非营运,0.77,9月2日
别克,2013款 英朗 XT 1.6L 自动时尚版,2013年2月1日,9.6,白色,北京,50B,非营运,0.6,9月17日
别克,2013款 英朗 GT 1.6L 手动进取版,2013年1月1日,14.4,红色,成都,65B,非营运,1.02,7月26日
别克,2012款 英朗 GT 1.6L 自动时尚版,2012年12月1日,6.0,白色,北京,50B,非营运,1.1,6月30日
别克,2012款 英朗 GT 1.6L 自动时尚版,2012年11月1日,12.0,白色,济南,65B,非营运,0.8,6月30日
别克,2013款 英朗 GT 1.6L 自动时尚版,2012年11月1日,7.2,白色,北京,50B,非营运,0.78,6月30日
别克,2013款 英朗 GT 1.6L 自动舒适版,2012年11月1日,18.4,黑色,武汉,65B,非营运,0.45,6月30日
别克,2012款 英朗 XT 1.6L 手动进取版,2012年10月1日,13.9,红色,唐山,65B,非营运,0.53,6月30日
别克,2012款 英朗 XT 1.6L 手动舒适版,2012年9月1日,9.4,红色,保定,50D,非营运,0.53,6月30日
奥迪,2018款 奥迪Q5 典藏版 40 TFSI 技术型,2018年9月1日,7.2,黑色,北京,65C,非营运,8.71,8月20日
奥迪,2018款 奥迪Q5 典藏版 40 TFSI 进取型,2018年8月1日,9.8,白色,北京,65B,非营运,10.17,12月22日
奥迪,2017款 奥迪Q5 40 TFSI 进取型,2018年8月1日,6.4,白色,北京,65B,非营运,12.42,7月25日
奥迪,2018款 奥迪Q5 典藏版 40 TFSI 技术型,2018年7月1日,6.9,黑色,杭州,65B,非营运,10.1,11月6日
奥迪,2017款 奥迪Q5 Plus 40 TFSI 技术型,2018年3月1日,11.3,白色,北京,50B,非营运,11.55,9月16日
奥迪,2017款 奥迪Q5 Plus 40 TFSI 进取型,2018年1月1日,9.7,黑色,金华,65B,非营运,8.83,9月13日
奥迪,2017款 奥迪Q5 Plus 40 TFSI 进取型,2017年12月1日,15.2,白色,杭州,65B,非营运,7.14,7月24日
奥迪,2017款 奥迪Q5 Plus 40 TFSI 技术型,2017年10月1日,10.9,棕色,信阳,65D,非营运,5.68,9月28日
奥迪,2017款 奥迪Q5 Plus 40 TFSI 进取型,2017年10月1日,12.4,黑色,洛阳,65B,非营运,6.4,8月14日
奥迪,2017款 奥迪Q5 40 TFSI 进取型,2017年8月1日,9.6,白色,杭州,65D,非营运,6.82,11月21日
奥迪,2017款 奥迪Q5 40 TFSI 技术型,2016年12月1日,18.3,黄色,合肥,65B,非营运,6.15,9月10日
奥迪,2017款 奥迪Q5 40 TFSI 进取型,2016年12月1日,14.3,棕色,北京,50B,非营运,5.83,7月31日
奥迪,2017款 奥迪Q5 40 TFSI 进取型,2016年12月1日,14.3,棕色,北京,50B,非营运,5.87,7月28日
奥迪,2017款 奥迪Q5 40 TFSI 进取型,2016年12月1日,14.3,棕色,北京,50B,非营运,6.18,7月23日
奥迪,2017款 奥迪Q5 40 TFSI 进取型,2016年12月1日,8.8,白色,北京,50D,非营运,5.41,10月16日
奥迪,2017款 奥迪Q5 40 TFSI 技术型,2016年10月1日,15.4,黄色,杭州,50D,非营运,4.99,9月20日
奥迪,2017款 奥迪Q5 40 TFSI 动感型,2016年10月1日,12.6,黑色,成都,65D,非营运,7.01,10月20日
奥迪,2016款 奥迪Q5 40TFSI 技术型,2016年10月1日,19.4,灰色,北京,50D,非营运,5.47,9月9日
奥迪,2016款 奥迪Q5 40TFSI 进取型,2016年8月1日,11.3,白色,郑州,65D,非营运,5.55,8月7日
奥迪,2016款 奥迪Q5 40TFSI 进取型,2016年6月1日,20.8,黑色,肇庆,65D,非营运,3.76,12月6日
奥迪,2016款 奥迪Q5 40TFSI 进取型,2016年6月1日,20.8,黑色,肇庆,65D,非营运,4.74,12月3日
奥迪,2016款 奥迪Q5 40TFSI 进取型,2016年5月1日,14.7,白色,北京,50B,非营运,6.55,12月3日
奥迪,2016款 奥迪Q5 40TFSI 技术型,2016年4月1日,14.2,棕色,北京,50B,非营运,6.36,11月3日
奥迪,2016款 奥迪Q5 40TFSI 技术型,2016年3月1日,17.6,黑色,北京,50B,非营运,6.31,9月22日
奥迪,2015款 奥迪Q5 40 TFSI 豪华型,2016年2月1日,31.2,棕色,北京,50B,非营运,5.64,12月20日
奥迪,2016款 奥迪Q5 40TFSI 进取型,2016年2月1日,14.6,白色,青岛,65B,非营运,6.72,7月22日
奥迪,2016款 奥迪Q5 40TFSI 进取型,2015年12月1日,10.7,白色,安阳,65B,非营运,5.82,10月18日
奥迪,2016款 奥迪Q5 40TFSI 进取型,2015年12月1日,10.7,白色,安阳,65B,非营运,6.03,10月16日
奥迪,2015款 奥迪Q5 40 TFSI 舒适型,2015年12月1日,32.6,棕色,郑州,65D,非营运,3.85,11月22日
奥迪,2015款 奥迪Q5 40 TFSI 舒适型,2015年11月1日,15.3,白色,郑州,65B,非营运,6.55,7月24日
奥迪,2015款 奥迪Q5 40 TFSI 舒适型,2015年11月1日,5.4,黑色,北京,65B,非营运,9.7,8月20日
奥迪,2015款 奥迪Q5 40 TFSI 技术型,2015年10月1日,17.5,白色,北京,50D,非营运,5.64,12月9日
奥迪,2015款 奥迪Q5 40 TFSI 技术型,2015年9月1日,20.2,白色,遵义,65B,非营运,5.01,11月22日
奥迪,2015款 奥迪Q5 40 TFSI 技术型,2015年9月1日,17.4,黑色,北京,65B,非营运,6.41,11月22日
奥迪,2015款 奥迪Q5 40 TFSI 进取型,2015年9月1日,11.8,白色,杭州,65D,非营运,4.15,10月25日
奥迪,2015款 奥迪Q5 40 TFSI 技术型,2015年8月1日,12.3,黑色,湖州,65B,非营运,5.3,12月11日
奥迪,2015款 奥迪Q5 40 TFSI 技术型,2015年6月1日,18.6,白色,榆林,65B,非营运,5.47,11月20日
奥迪,2015款 奥迪Q5 40 TFSI 技术型,2015年6月1日,18.5,黑色,北京,50D,非营运,5.34,10月10日
奥迪,2015款 奥迪Q5 40 TFSI 技术型,2015年5月1日,10.2,棕色,北京,65B,非营运,6.93,11月6日
奥迪,2015款 奥迪Q5 40 TFSI 进取型,2015年1月1日,16.6,黑色,杭州,65B,非营运,5.18,9月4日
奥迪,2013款 奥迪Q5 40 TFSI 技术型,2015年1月1日,13.6,金色,郑州,65B,非营运,5.46,10月15日
奥迪,2015款 奥迪Q5 40 TFSI 进取型,2015年1月1日,11.4,白色,武汉,65B,非营运,4.92,7月29日
奥迪,2013款 奥迪Q5 40 TFSI 进取型,2014年11月1日,14.5,白色,郑州,65D,非营运,4.05,8月12日
奥迪,2013款 奥迪Q5 40 TFSI 舒适型,2014年10月1日,6.9,白色,北京,65B,非营运,6.82,10月21日
奥迪,2013款 奥迪Q5 40 TFSI 技术型,2014年8月1日,11.1,棕色,临沂,65B,非营运,3.62,11月22日
奥迪,2013款 奥迪Q5 40 TFSI 技术型,2014年8月1日,23.1,黑色,渭南,65B,非营运,4.17,12月10日
奥迪,2013款 奥迪Q5 40 TFSI 技术型,2014年8月1日,12.4,灰色,北京,65B,非营运,5.52,9月4日
奥迪,2013款 奥迪Q5 40 TFSI 舒适型,2014年8月1日,12.4,灰色,北京,65B,非营运,4.9,8月30日
奥迪,2013款 奥迪Q5 40 TFSI 舒适型,2014年6月1日,12.1,白色,北京,65B,非营运,5.71,8月22日
奥迪,2013款 奥迪Q5 40 TFSI 技术型,2014年6月1日,13.5,白色,驻马店,65D,非营运,2.97,8月27日
奥迪,2013款 奥迪Q5 40 TFSI 技术型,2014年6月1日,13.8,棕色,北京,65B,非营运,4.65,11月2日
奥迪,2013款 奥迪Q5 40 TFSI 进取型,2014年3月1日,16.9,黑色,北京,50B,非营运,4.36,10月13日
奥迪,2013款 奥迪Q5 40 TFSI 进取型,2014年2月1日,11.4,棕色,郑州,65B,非营运,5.4,10月14日
奥迪,2013款 奥迪Q5 40 TFSI 技术型,2014年1月1日,15.8,黑色,北京,50D,非营运,4.61,8月20日
奥迪,2013款 奥迪Q5 40 TFSI 技术型,2014年1月1日,32.6,棕色,北京,50D,非营运,4.11,9月18日
奥迪,2012款 奥迪Q5 2.0TFSI 舒适型,2013年12月1日,12.3,黑色,常德,65B,非营运,3.36,7月13日
奥迪,2013款 奥迪Q5 40 TFSI 进取型,2013年12月1日,15.8,黑色,北京,35D,非营运,4.99,9月30日
奥迪,2013款 奥迪Q5 40 TFSI 技术型,2013年11月1日,10.2,黑色,北京,50D,非营运,5.17,9月9日
奥迪,2013款 奥迪Q5 40 TFSI 技术型,2013年11月1日,11.4,白色,郑州,65D,非营运,4.74,8月6日
奥迪,2013款 奥迪Q5 40 TFSI 舒适型,2013年10月1日,12.5,白色,益阳,50D,非营运,3.57,11月3日
奥迪,2013款 奥迪Q5 40 TFSI 进取型,2013年10月1日,24.1,白色,天津,65D,非营运,3.39,7月17日
奥迪,2013款 奥迪Q5 40 TFSI 舒适型,2013年10月1日,20.8,黑色,北京,35D,非营运,3.69,9月9日
奥迪,2013款 奥迪Q5 40 TFSI 舒适型,2013年9月1日,12.8,白色,北京,65B,非营运,6.16,8月20日
奥迪,2013款 奥迪Q5 40 TFSI 舒适型,2013年9月1日,12.8,白色,北京,65B,非营运,6.28,8月18日
奥迪,2013款 奥迪Q5 40 TFSI 技术型,2013年7月1日,23.5,棕色,郑州,65B,非营运,3.9,8月15日
奥迪,2013款 奥迪Q5 40 TFSI 技术型,2013年5月1日,18.5,白色,丽水,65B,非营运,3.8,11月26日
奥迪,2012款 奥迪Q5 2.0TFSI 进取型,2013年3月1日,18.5,黑色,临沂,50B,非营运,3.24,11月15日
奥迪,2012款 奥迪Q5 2.0TFSI 进取型,2013年1月1日,15.0,灰色,北京,35C,非营运,4.18,10月14日
奥迪,2012款 奥迪Q5 2.0TFSI 舒适型,2012年11月1日,20.3,灰色,北京,50D,非营运,3.25,8月23日
奥迪,2012款 奥迪Q5 2.0TFSI 舒适型,2012年11月1日,14.5,其他,长沙,65B,非营运,3.18,10月9日
奥迪,2012款 奥迪Q5 2.0TFSI 舒适型,2012年11月1日,22.2,白色,湘潭,65B,非营运,3.23,8月28日
奥迪,2012款 奥迪Q5 2.0TFSI 技术型,2012年10月1日,21.1,灰色,成都,65B,非营运,2.66,10月15日
奥迪,2012款 奥迪Q5 2.0TFSI 技术型,2012年10月1日,21.1,灰色,成都,65B,非营运,2.76,10月11日
奥迪,2012款 奥迪Q5 2.0TFSI 技术型,2012年10月1日,9.2,灰色,北京,65B,非营运,4.33,11月4日
奥迪,2012款 奥迪Q5 2.0TFSI 技术型,2012年10月1日,9.2,灰色,北京,65B,非营运,4.49,10月31日
奥迪,2012款 奥迪Q5 2.0TFSI 豪华型,2012年8月1日,14.0,白色,北京,50D,非营运,3.6,10月10日
奥迪,2012款 奥迪Q5 2.0TFSI 舒适型,2012年3月1日,15.6,黄色,北京,65B,非营运,3.75,11月10日
奥迪,2011款 奥迪Q5 2.0TFSI 技术型,2011年12月1日,27.5,灰色,长沙,50B,非营运,1.97,7月25日
奥迪,2011款 奥迪Q5 2.0TFSI 技术型,2011年12月1日,27.5,灰色,长沙,50B,非营运,2.15,7月20日
奥迪,2011款 奥迪Q5 2.0TFSI 豪华型,2011年10月1日,18.7,黄色,昆明,65B,非营运,2.78,8月15日
奥迪,2011款 奥迪Q5 2.0TFSI 豪华型,2011年9月1日,13.0,黑色,北京,50B,非营运,4.04,9月16日
奥迪,2011款 奥迪Q5 2.0TFSI 技术型,2011年7月1日,19.4,灰色,南昌,65B,非营运,2.32,8月20日
奥迪,2011款 奥迪Q5 2.0TFSI 舒适型,2011年6月1日,13.1,白色,邯郸,65B,非营运,3.15,7月26日
奥迪,2011款 奥迪Q5 2.0TFSI 技术型,2011年4月1日,10.5,灰色,北京,65B,非营运,3.02,11月29日
奥迪,2011款 奥迪Q5 2.0TFSI 技术型,2011年4月1日,11.6,灰色,北京,65B,非营运,3.65,10月11日
奥迪,2010款 奥迪Q5 2.0TFSI 技术型,2010年11月1日,15.1,黑色,北京,35D,非营运,3.47,8月18日
奥迪,2010款 奥迪Q5 2.0TFSI 舒适型,2010年9月1日,9.9,灰色,北京,50D,非营运,2.34,7月29日
宝马,2024款 宝马5系 525Li 豪华套装,2024年8月1日,1.0,黑色,开封,80B,非营运,24.19,11月26日
宝马,2023款 宝马5系 530Li 尊享型 M运动套装,2024年3月1日,1.7,黑色,唐山,80B,非营运,31.04,10月29日
宝马,2022款 宝马5系 改款二 525Li M运动套装,2023年8月1日,6.0,黑色,北京,35D,非营运,21.54,11月11日
宝马,2023款 宝马5系 530Li xDrive M运动套装,2023年7月1日,2.7,黑色,台州,80B,非营运,24.68,8月20日
宝马,2022款 宝马5系 改款二 530Li 领先型 M运动套装,2023年1月1日,5.7,黑色,杭州,80B,非营运,25.09,8月6日
宝马,2022款 宝马5系 改款 530Li 尊享型 M运动套装,2022年9月1日,4.1,黑色,北京,65B,非营运,27.8,8月7日
宝马,2022款 宝马5系 改款 525Li M运动套装,2022年6月1日,4.5,黑色,周口,80B,非营运,23.5,6月30日
宝马,2021款 宝马5系 530Li 领先型 M运动套装,2021年8月1日,6.1,黑色,肇庆,65B,非营运,23.94,6月30日
宝马,2021款 宝马5系 改款 530Li 尊享型 M运动套装,2021年7月1日,5.6,白色,南阳,80B,非营运,26.79,6月30日
宝马,2021款 宝马5系 530Li xDrive 豪华套装,2021年5月1日,13.8,灰色,郑州,65B,非营运,19.13,6月30日
宝马,2020款 宝马5系 525Li 豪华套装 国VI,2021年3月1日,15.9,灰色,广州,65B,非营运,20.14,6月30日
宝马,2021款 宝马5系 530Li 尊享型 M运动套装,2021年1月1日,6.8,黑色,郑州,65B,非营运,24.65,6月30日
宝马,2020款 宝马5系 530Li 领先型 豪华套装,2020年8月1日,7.3,灰色,北京,65B,非营运,20.0,6月30日
宝马,2020款 宝马5系 530Li 尊享型 豪华套装,2020年7月1日,18.3,白色,北京,35D,非营运,19.7,6月30日
宝马,2019款 宝马5系 530Li 尊享型 豪华套装,2019年2月1日,21.5,灰色,东莞,65D,非营运,14.83,6月30日
宝马,2019款 宝马5系 525Li M运动套装,2019年1月1日,15.7,黑色,成都,65D,非营运,12.4,6月30日
宝马,2018款 宝马5系 改款 530Li 领先型 M运动套装,2018年10月1日,7.3,白色,北京,50D,非营运,12.5,6月30日
宝马,2018款 宝马5系 530Li 领先型 豪华套装,2018年6月1日,18.9,白色,平顶山,65B,非营运,13.13,6月30日
宝马,2018款 宝马5系 改款 530Li 尊享型 豪华套装,2018年4月1日,16.0,白色,东莞,65D,非营运,12.85,6月30日
宝马,2018款 宝马5系 528Li 上市特别版,2018年4月1日,16.8,白色,郑州,65B,非营运,14.41,7月21日
宝马,2018款 宝马5系 528Li 上市特别版,2017年10月1日,14.6,黑/灰,保定,65B,非营运,11.91,10月24日
宝马,2018款 宝马5系 528Li 上市特别版,2017年9月1日,18.1,白色,北京,50D,非营运,11.15,9月11日
宝马,2017款 宝马5系 525Li 领先型,2017年4月1日,13.2,灰色,济南,65B,非营运,9.17,11月7日
宝马,2017款 宝马5系 525Li 领先型,2017年4月1日,13.2,灰色,济南,65B,非营运,9.17,11月5日
宝马,2017款 宝马5系 528Li xDrive豪华设计套装,2017年3月1日,15.4,白色,北京,50C,非营运,8.36,11月19日
宝马,2017款 宝马5系 528Li xDrive领先型,2017年3月1日,18.1,黑色,北京,50B,非营运,8.49,9月26日
宝马,2017款 宝马5系 520Li 典雅型,2017年1月1日,37.7,黑色,潍坊,65B,非营运,5.98,8月27日
宝马,2017款 宝马5系 520Li 典雅型,2016年11月1日,9.4,白色,北京,65B,非营运,9.53,7月16日
宝马,2017款 宝马5系 525Li 领先型,2016年10月1日,4.9,白色,保定,65D,非营运,10.9,12月19日
宝马,2017款 宝马5系 525Li 豪华设计套装,2016年10月1日,15.0,白色,周口,65B,非营运,8.57,12月3日
宝马,2017款 宝马5系 520Li 典雅型,2016年9月1日,18.0,白色,北京,50C,非营运,6.7,10月30日
宝马,2017款 宝马5系 525Li 领先型,2016年8月1日,9.8,棕色,重庆,65D,非营运,9.08,10月10日
宝马,2017款 宝马5系 520Li 典雅型,2016年8月1日,7.0,灰色,北京,65B,非营运,9.91,12月1日
宝马,2017款 宝马5系 520Li 典雅型,2016年8月1日,16.4,黑色,新乡,65B,非营运,10.5,8月5日
宝马,2014款 宝马5系 528Li xDrive豪华设计套装,2016年4月1日,11.3,黑色,洛阳,65B,非营运,6.88,9月25日
宝马,2014款 宝马5系 520Li 典雅型,2016年4月1日,16.3,白色,郑州,65B,非营运,9.19,12月8日
宝马,2014款 宝马5系 525Li 豪华设计套装,2016年1月1日,11.0,白色,北京,50C,非营运,7.56,9月25日
宝马,2014款 宝马5系 520Li 典雅型,2015年12月1日,8.1,白色,温州,65B,非营运,8.68,10月10日
宝马,2014款 宝马5系 525Li 领先型,2015年12月1日,7.5,白色,北京,65B,非营运,8.5,7月13日
宝马,2014款 宝马5系 520Li 典雅型,2015年8月1日,13.6,白色,北京,65B,非营运,5.09,8月18日
宝马,2014款 宝马5系 525Li 豪华设计套装,2015年7月1日,10.1,白色,北京,50D,非营运,6.18,7月25日
宝马,2014款 宝马5系 525Li 豪华设计套装,2015年7月1日,11.4,灰色,北京,50B,非营运,6.6,9月3日
宝马,2014款 宝马5系 528Li 领先型,2015年6月1日,14.1,白色,洛阳,65B,非营运,7.41,12月7日
宝马,2014款 宝马5系 525Li 豪华设计套装,2015年4月1日,8.2,灰色,北京,65B,非营运,6.85,7月22日
宝马,2014款 宝马5系 525Li 领先型,2015年4月1日,12.6,白色,郑州,65B,非营运,8.64,9月2日
宝马,2014款 宝马5系 520Li 典雅型,2015年3月1日,9.9,白色,武汉,65B,非营运,8.48,9月3日
宝马,2014款 宝马5系 525Li 豪华设计套装,2015年3月1日,22.5,白色,北京,35D,非营运,6.0,9月18日
宝马,2014款 宝马5系 525Li 豪华设计套装,2015年2月1日,33.9,白色,北京,65D,非营运,6.79,8月30日
宝马,2014款 宝马5系 525Li 豪华设计套装,2015年2月1日,6.7,白色,北京,65B,非营运,5.36,7月20日
宝马,2014款 宝马5系 525Li 领先型,2015年2月1日,11.8,金色,银川,65B,非营运,11.55,9月10日
宝马,2014款 宝马5系 520Li 典雅型,2015年1月1日,16.3,棕色,武汉,65B,非营运,6.9,8月19日
宝马,2014款 宝马5系 528Li xDrive风尚设计套装,2014年12月1日,14.4,灰色,北京,50B,非营运,5.15,9月27日
宝马,2014款 宝马5系 525Li 豪华设计套装,2014年12月1日,19.2,灰色,北京,50D,非营运,6.61,10月19日
宝马,2014款 宝马5系 528Li 领先型,2014年11月1日,12.3,黑色,济南,65D,非营运,5.41,12月6日
宝马,2014款 宝马5系 528Li xDrive领先型,2014年11月1日,20.5,灰色,北京,35D,非营运,5.0,10月9日
宝马,2013款 宝马5系 530Li 豪华型,2014年9月1日,17.8,灰色,北京,35D,非营运,6.5,9月16日
宝马,2014款 宝马5系 525Li 领先型,2014年9月1日,18.5,白色,郑州,65B,非营运,5.37,12月20日
宝马,2014款 宝马5系 525Li 领先型,2014年9月1日,18.5,白色,郑州,65B,非营运,5.65,8月11日
宝马,2014款 宝马5系 525Li 豪华设计套装,2014年9月1日,14.9,灰色,北京,50B,非营运,5.65,8月10日
宝马,2014款 宝马5系 525Li 豪华设计套装,2014年8月1日,14.2,棕色,郑州,65D,非营运,6.13,8月18日
宝马,2014款 宝马5系 525Li 领先型,2014年7月1日,9.3,白色,济宁,65B,非营运,5.27,7月29日
宝马,2014款 宝马5系 525Li 豪华设计套装,2014年7月1日,20.6,白色,济南,65B,非营运,5.96,11月6日
宝马,2014款 宝马5系 525Li 领先型,2014年7月1日,19.5,白色,郑州,50C,非营运,4.96,10月12日
宝马,2013款 宝马5系 525Li 卓乐版,2014年5月1日,17.9,白色,北京,65B,非营运,4.13,12月20日
宝马,2014款 宝马5系 520Li 典雅型,2014年4月1日,17.0,灰色,北京,50B,非营运,6.31,7月29日
宝马,2013款 宝马5系 525Li 领先型,2014年3月1日,15.9,白色,临沂,65B,非营运,4.53,7月26日
宝马,2014款 宝马5系 525Li 豪华设计套装,2014年2月1日,31.1,灰色,北京,35D,非营运,6.13,9月6日
宝马,2014款 宝马5系 525Li 豪华设计套装,2013年11月1日,14.5,白色,北京,50B,非营运,3.26,11月20日
宝马,2013款 宝马5系 525Li 卓乐版,2013年9月1日,8.2,灰色,北京,65B,非营运,6.17,12月2日
宝马,2013款 宝马5系 525Li 豪华型,2013年8月1日,24.7,灰色,北京,65B,非营运,6.51,10月24日
宝马,2013款 宝马5系 525Li 豪华型,2013年8月1日,24.7,灰色,北京,65B,非营运,3.72,8月29日
宝马,2013款 宝马5系 525Li 领先型,2013年5月1日,15.9,灰色,北京,50D,非营运,3.99,8月26日
宝马,2013款 宝马5系 525Li 领先型,2013年3月1日,14.5,灰色,北京,50B,非营运,3.57,11月26日
宝马,2013款 宝马5系 525Li 领先型,2013年1月1日,16.2,棕色,北京,50B,非营运,4.69,12月1日
宝马,2013款 宝马5系 525Li 领先型,2012年12月1日,30.6,白色,北京,50D,非营运,4.28,6月30日
宝马,2012款 宝马5系 520Li 典雅型,2012年11月1日,18.9,灰色,北京,65D,非营运,3.53,11月12日
宝马,2012款 宝马5系 523Li 豪华型,2012年9月1日,41.3,灰色,北京,35D,非营运,3.5,10月26日
宝马,2012款 宝马5系 520Li 典雅型,2012年9月1日,18.1,灰色,北京,50C,非营运,2.57,12月15日
宝马,2012款 宝马5系 523Li 领先型,2012年6月1日,12.9,白色,北京,50B,非营运,2.9,11月27日
宝马,2012款 宝马5系 520Li 典雅型,2012年5月1日,14.9,黑色,北京,35D,非营运,4.8,8月3日
宝马,2012款 宝马5系 535Li 领先型,2012年4月1日,16.5,灰色,北京,50B,非营运,3.16,9月13日
宝马,2012款 宝马5系 530Li 领先型,2012年1月1日,20.8,黑色,北京,50D,非营运,3.85,6月30日
宝马,2011款 宝马5系 523Li 领先型,2011年7月1日,37.0,黄色,九江,65B,非营运,2.53,7月25日
